law_nm,subject,relation,relation_category,object,article_number,confidence,concepts,created_at,pipeline_version,generator_model,evaluator_model,eval_score,retry_count
자본시장법,대통령령으로 정하는 공제조합·공제회·유사법인,적용대상임,SCOPE,제6조⑥에 따른 금전등의 운용행위,제6조⑥제10호,0.9,위탁자|법인 또는 단체,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,제7항에 따른 금융투자상품등에 대한 투자를 목적으로 설립된 기구 또는 법인,적용대상임,SCOPE,제6조⑥에 따른 금전등의 운용행위,제6조⑥제11호,0.9,위탁자|투자 목적 기구,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,3
자본시장법,투자자문업,정의함,LOGICAL,금융투자상품등의 가치 또는 금융투자상품등에 대한 투자판단에 관한 자문에 응하는 것을 영업으로 하는 것,제6조⑦,1,투자자문업의 정의|영업의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융투자상품등,구성함,LOGICAL,금융투자상품,제6조⑦,0.95,금융투자상품등의 구성|금융투자상품,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,금융투자상품등,구성함,LOGICAL,대통령령으로 정하는 투자대상자산,제6조⑦,0.95,금융투자상품등의 구성|투자대상자산,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,투자판단,정함,LOGICAL,"종류, 종목, 취득ㆍ처분, 취득ㆍ처분의 방법ㆍ수량ㆍ가격 및 시기 등에 대한 판단",제6조⑦,1,투자판단의 세부 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,투자일임업,제6조⑧,1,투자일임업의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,투자일임업,구성함,LOGICAL,투자판단의 전부 또는 일부를 일임받음,제6조⑧,0.95,일임|투자판단,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,투자일임업,구성함,LOGICAL,투자자별 구분,제6조⑧,0.95,구분|투자자별,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,투자일임업,조건임,LOGICAL,투자자의 재산상태나 투자목적 고려,제6조⑧,0.9,재산상태|투자목적,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,투자일임업,구성함,LOGICAL,금융투자상품등의 취득·처분 및 운용,제6조⑧,0.95,취득|처분|운용|금융투자상품등,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,투자일임업,조건임,LOGICAL,영업으로 함,제6조⑧,0.95,영업,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,3
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,신탁업,제6조⑨,1,신탁업의 정의|신탁을 영업으로 하는 것,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,전담중개업무,제6조⑩,1,전담중개업무의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,일반 사모집합투자기구등,구성함,LOGICAL,제9조제19항제2호에 따른 일반 사모집합투자기구 및 대통령령으로 정하는 투자자,제6조⑩,0.95,일반 사모집합투자기구등의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,조건임,LOGICAL,효율적인 신용공여와 담보관리 등,제6조⑩,0.9,업무의 목적,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,절차를따름,ACTION,대통령령으로 정하는 방법,제6조⑩,0.95,연계 제공 방법,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,구성함,LOGICAL,증권의 대여 또는 그 중개ㆍ주선이나 대리업무,제6조⑩,1,전담중개업무의 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,구성함,LOGICAL,"금전의 융자, 그 밖의 신용공여",제6조⑩,1,전담중개업무의 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,구성함,LOGICAL,일반 사모집합투자기구등의 재산의 보관 및 관리,제6조⑩,1,전담중개업무의 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,전담중개업무,구성함,LOGICAL,일반 사모집합투자기구등의 효율적인 업무 수행을 지원하기 위하여 필요한 대통령령으로 정하는 업무,제6조⑩,1,전담중개업무의 내용,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,증권 발행자,제외함,LOGICAL,투자매매업,제7조①,1,증권 발행|금융투자업 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,투자신탁의 수익증권,예외로함,LOGICAL,증권 발행자의 투자매매업 제외,제7조①,0.95,투자신탁의 수익증권|적용 배제 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,대통령령으로 정하는 파생결합증권,예외로함,LOGICAL,증권 발행자의 투자매매업 제외,제7조①,0.95,파생결합증권|적용 배제 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제77조제1항에서 정하는 투자성 있는 예금계약 등,예외로함,LOGICAL,증권 발행자의 투자매매업 제외,제7조①,0.95,투자성 있는 예금계약|적용 배제 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제77조제2항에서 정하는 투자성 있는 보험계약에 따른 증권,예외로함,LOGICAL,증권 발행자의 투자매매업 제외,제7조①,0.95,투자성 있는 보험계약|적용 배제 예외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,투자권유대행인,제외함,LOGICAL,투자중개업,제7조②,1,투자권유대행인의 투자권유 대행 행위|금융투자업 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,제7조②,근거함,STRUCTURE,제51조제9항,제7조②,0.9,투자권유대행인의 정의 및 범위 참조,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률 제7조제3항,정의함,LOGICAL,개별성 없는 조언,제7조③,1,개별 투자자를 상정하지 아니하고 다수인을 대상으로 일방적으로 이루어지는 투자에 관한 조언,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,개별성 없는 조언,예외로함,LOGICAL,투자자문업,제7조③,0.95,간행물·출판물·통신물 또는 방송 등을 통한 조언|투자자문업 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,온라인 상에서 일정한 대가를 지급한 고객과 의견을 교환하는 경우,조건임,LOGICAL,개별성 없는 조언의 투자자문업 제외 적용,제7조③,0.9,단서 조항|투자자문업 간주,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,투자중개업자,허용함,ACTION,투자일임업으로 보지 아니함,제7조④,1,투자중개업자의 매매주문 처리|투자판단 일임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,투자중개업자가 투자자의 매매주문을 받아 이를 처리하는 과정에서 금융투자상품에 대한 투자판단의 전부 또는 일부를 일임받을 필요가 있는 경우로서 대통령령으로 정하는 경우,조건임,LOGICAL,투자일임업 적용 배제,제7조④,0.95,대통령령으로 정하는 경우|투자판단 일임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,투자일임업 적용 배제,근거함,STRUCTURE,대통령령,제7조④,0.9,대통령령으로 정하는 경우,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,담보부사채에 관한 신탁업,예외로함,LOGICAL,신탁업,제7조⑤,1,담보부사채신탁법|금융투자업 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,저작권신탁 관리업,예외로함,LOGICAL,신탁업,제7조⑤,1,저작권법|금융투자업 적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,금융투자업의 적용배제,정함,LOGICAL,담보부사채에 관한 신탁업 및 저작권신탁 관리업의 신탁업 제외,제7조⑤,0.9,신탁업의 범위|적용 배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,0
자본시장법,제7조제6항 각 호의 경우,예외로함,LOGICAL,자본시장과 금융투자업에 관한 법률 제6조제1항 각 호의 금융투자업,제7조제6항,1,금융투자업의 적용배제|금융투자업 제외,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,대통령령,정함,LOGICAL,제7조제6항에 따른 금융투자업으로 보지 아니하는 경우,제7조제6항,0.95,위임|적용배제 기준,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제8조의2제2항에 따른 거래소가 증권시장 또는 파생상품시장을 개설ㆍ운영하는 경우,예외로함,LOGICAL,자본시장과 금융투자업에 관한 법률 제6조제1항 각 호의 금융투자업,제7조제6항제1호,1,거래소의 시장 운영|금융투자업 적용배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,투자매매업자를 상대방으로 하거나 투자중개업자를 통하여 금융투자상품을 매매하는 경우,예외로함,LOGICAL,자본시장과 금융투자업에 관한 법률 제6조제1항 각 호의 금융투자업,제7조제6항제2호,1,금융투자상품 매매|금융투자업 적용배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,제9조제29항에 따른 일반 사모집합투자업자가 자신이 운용하는 제9조제19항제2호에 따른 일반 사모집합투자기구의 집합투자증권을 판매하는 경우,예외로함,LOGICAL,자본시장과 금융투자업에 관한 법률 제6조제1항 각 호의 금융투자업,제7조제6항제3호,1,일반 사모집합투자업자의 증권 판매|금융투자업 적용배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,대통령령으로 정하는 경우,예외로함,LOGICAL,자본시장과 금융투자업에 관한 법률 제6조제1항 각 호의 금융투자업,제7조제6항제4호,0.9,투자자 보호 필요성|금융투자업 적용배제,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,1
자본시장법,금융투자업자,조건임,LOGICAL,제6조제1항 각 호의 금융투자업,제8조①,0.95,금융투자업 영위 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융투자업자,절차를따름,ACTION,금융위원회의 인가 또는 등록,제8조①,0.9,인가 및 등록 절차,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,금융위원회,권한을가짐,ACTION,금융투자업자의 인가 및 등록,제8조①,0.85,금융위원회의 인가·등록 권한,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,투자매매업자,정의함,LOGICAL,금융투자업자 중 투자매매업을 영위하는 자,제8조②,1,투자매매업자의 정의|금융투자업자의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률,근거함,STRUCTURE,투자매매업자,제8조②,0.9,법적 근거|용어의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,투자중개업자,정의함,LOGICAL,금융투자업자 중 투자중개업을 영위하는 자,제8조③,1,투자중개업자의 정의|금융투자업자의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률,근거함,STRUCTURE,투자중개업자,제8조③,0.9,법적 근거|용어의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,집합투자업자,제8조④,1,집합투자업자의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,집합투자업자,구성함,LOGICAL,금융투자업자,제8조④,0.95,집합투자업자의 범위|금융투자업자의 하위 분류,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,집합투자업자,조건임,LOGICAL,집합투자업을 영위하는 자,제8조④,0.9,집합투자업자의 요건,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.8,1
자본시장법,투자자문업자,정의함,LOGICAL,금융투자업자 중 투자자문업을 영위하는 자,제8조⑤,1,투자자문업자의 정의|금융투자업자의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률,근거함,STRUCTURE,투자자문업자의 정의,제8조⑤,0.9,법적 근거|용어의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,투자일임업자,제8조⑥,1,투자일임업자의 정의|용어의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,투자일임업자,구성함,LOGICAL,금융투자업자 중 투자일임업을 영위하는 자,제8조⑥,0.95,투자일임업자의 범위|금융투자업자의 하위 분류,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,신탁업자,정의함,LOGICAL,금융투자업자 중 신탁업을 영위하는 자,제8조⑦,1,신탁업자의 정의|금융투자업자의 범위,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률,참조함,STRUCTURE,신탁업자,제8조⑦,0.9,법률 용어의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,종합금융투자사업자,제8조⑧,1,종합금융투자사업자의 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,종합금융투자사업자,구성함,LOGICAL,투자매매업자 또는 투자중개업자 중 제77조의2에 따라 금융위원회의 지정을 받은 자,제8조⑧,1,지정 요건|금융위원회 지정,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,종합금융투자사업자,근거함,STRUCTURE,제77조의2,제8조⑧,0.95,금융위원회 지정 근거,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,겸영금융투자업자,정의함,LOGICAL,금융투자업을 겸영하는 자,제8조⑨,1,겸영금융투자업자의 정의|금융투자업 겸영,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,겸영금융투자업자,구성함,LOGICAL,「은행법」 제2조의 은행,제8조⑨1,1,겸영금융투자업자의 범위|은행,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,겸영금융투자업자,구성함,LOGICAL,「보험업법」 제2조의 보험회사,제8조⑨2,1,겸영금융투자업자의 범위|보험회사,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,겸영금융투자업자,구성함,LOGICAL,대통령령으로 정하는 금융기관 등,제8조⑨3,1,겸영금융투자업자의 범위|대통령령 위임,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,1,0
자본시장법,자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,금융투자상품시장,제8조의2①,1,금융투자상품시장 정의,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융투자상품시장,구성함,LOGICAL,증권의 매매를 하는 시장,제8조의2①,0.95,증권 매매 시장,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,금융투자상품시장,구성함,LOGICAL,장내파생상품의 매매를 하는 시장,제8조의2①,0.95,장내파생상품 매매 시장,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,1
자본시장법,거래소,정의함,LOGICAL,금융투자상품시장을 개설하는 자,제8조의2②,1,거래소의 정의|금융투자상품시장 개설자,2026-07-02,2,google/gemma-4-26b-a4b-it,deepseek/deepseek-v4-flash,0.9,0
